0.08287,0.0816263,0.450359,0.494963,
0.0825994,0.0826638,0.449597,0.502608,
0.0823384,0.0835262,0.44859,0.508916,
0.0820931,0.0845341,0.447803,0.515274,
0.0818163,0.0854903,0.446775,0.520845,
0.0815414,0.086471,0.445745,0.526003,
0.0812547,0.0876184,0.445014,0.531194,
0.0809727,0.0887102,0.444425,0.535701,
0.0806978,0.0896576,0.443896,0.539345,
0.0804317,0.0905022,0.443689,0.542274,
0.0801793,0.0911656,0.443762,0.544395,
0.0799251,0.0920902,0.444031,0.54669,
0.0797325,0.0927438,0.444888,0.548078,
0.0795861,0.0936621,0.446124,0.54967,
0.0794916,0.0943918,0.447659,0.550581,
0.0794568,0.0951693,0.4495,0.551292,
0.0795,0.096047,0.451637,0.551452,
0.0796863,0.0969307,0.454206,0.551036,
0.0797662,0.097651,0.456482,0.549982,
0.0799873,0.0981314,0.45906,0.548417,
0.0801755,0.0983688,0.461376,0.54664,
0.0804809,0.0984038,0.463801,0.544964,
0.0807812,0.0983815,0.466085,0.543411,
0.0811384,0.0983843,0.468465,0.541937,
0.0815962,0.0983648,0.471023,0.540663,
0.0819549,0.0982306,0.473147,0.539763,
0.0824119,0.0979574,0.475522,0.539462,
0.0829372,0.097713,0.478009,0.540468,
0.0834364,0.0974487,0.480321,0.541418,
0.0840365,0.0971818,0.48281,0.542329,
0.0845843,0.0969143,0.485123,0.54311,
0.0850226,0.0966949,0.487117,0.544267,
0.0853442,0.0964866,0.488745,0.545483,
0.0856396,0.096302,0.490427,0.546835,
0.0859497,0.0961235,0.492261,0.548074,
0.0863335,0.0960016,0.494348,0.549705,
0.0867476,0.0959814,0.496438,0.551683,
0.0871721,0.0961523,0.498301,0.554112,
0.0876125,0.0961157,0.500261,0.55545,
0.0880462,0.0960882,0.502064,0.556626,
0.0884246,0.0961398,0.503433,0.557895,
0.0888621,0.0962721,0.504866,0.559231,
0.0891896,0.0963662,0.50606,0.560325,
0.0894628,0.0964453,0.507102,0.561211,
0.0896863,0.0965242,0.507881,0.561922,
0.0898975,0.0966419,0.508695,0.562612,
0.0900596,0.096708,0.509317,0.562979,
0.0902018,0.0967747,0.509996,0.563243,
0.0903533,0.0968101,0.510753,0.563286,
0.0905343,0.0968798,0.511605,0.56334,
0.0907677,0.0969722,0.512665,0.563365,
0.0910148,0.097094,0.513851,0.563353,
0.0913357,0.0971584,0.515255,0.563105,
0.0916672,0.0972037,0.51675,0.56271,
0.0919715,0.0971506,0.518187,0.561951,
0.0922937,0.0971678,0.519536,0.561343,
0.0925314,0.0971131,0.520715,0.560496,
0.0926999,0.0970814,0.521724,0.559642,
0.092862,0.0970054,0.522799,0.558628,
0.0930527,0.0969437,0.524187,0.557561,
0.0931958,0.0968461,0.52531,0.556454,
0.0933164,0.0967632,0.526295,0.555354,
0.0934002,0.0966834,0.527168,0.554218,
0.0934538,0.0966046,0.528057,0.553056,
0.0935032,0.0965095,0.528929,0.551861,
0.093564,0.0964148,0.529867,0.550647,
0.0936008,0.0963173,0.530801,0.549413,
0.0936181,0.0962104,0.531748,0.54816,
0.0936122,0.0960914,0.532552,0.547,
0.0935833,0.0960496,0.533228,0.546014,
0.0935811,0.096069,0.534103,0.545102,
0.0936076,0.0960255,0.535115,0.544071,
0.0936426,0.0959942,0.536161,0.543037,
0.0937047,0.0959586,0.537427,0.541969,
0.0939123,0.0958883,0.539277,0.540823,
0.0940962,0.0959253,0.540911,0.539827,
0.0942358,0.0960168,0.542341,0.538897,
0.094362,0.096057,0.543777,0.537869,
0.0945283,0.0961988,0.545307,0.536942,
0.0946383,0.0961928,0.54645,0.535815,
0.0947431,0.0962364,0.547439,0.534738,
0.0948796,0.0962813,0.548614,0.533649,
0.0949718,0.0963387,0.549577,0.532558,
0.0950635,0.0963536,0.550546,0.531406,
0.0951236,0.0962686,0.551486,0.530146,
0.0952315,0.0961284,0.552616,0.528848,
0.0953002,0.0960909,0.553708,0.527667,
0.095417,0.0959864,0.554962,0.526442,
0.0955816,0.0958024,0.556251,0.525235,
0.0958021,0.0955995,0.557712,0.524053,
0.0960614,0.0953893,0.559354,0.5229,
0.0963848,0.09519,0.561286,0.521812,
0.0967409,0.0949752,0.563143,0.520796,
0.0971404,0.0948693,0.56515,0.520028,
0.0974493,0.0948404,0.56674,0.519405,
0.0977143,0.0948049,0.568069,0.51877,
0.0979619,0.0946963,0.569367,0.518039,
0.0982506,0.0945745,0.570796,0.517323,
0.0985406,0.0944006,0.572229,0.516421,
0.098794,0.0942893,0.573577,0.51555,
0.0990692,0.0942308,0.574879,0.514754,
0.0993005,0.0940976,0.576028,0.513856,
0.0995593,0.0939324,0.577304,0.512933,
0.0998291,0.0937689,0.578596,0.511994,
0.100111,0.0935917,0.579981,0.511012,
0.100436,0.093408,0.581495,0.510037,
0.100782,0.0932237,0.583192,0.508977,
0.101183,0.0930387,0.585029,0.507942,
0.10161,0.0928538,0.586858,0.506946,
0.102083,0.0926859,0.588689,0.50601,
0.102548,0.0925394,0.590345,0.505128,
0.102976,0.0923817,0.591871,0.504208,
0.103353,0.0922248,0.593214,0.503297,
0.103732,0.0921049,0.594441,0.502484,
0.104148,0.0919377,0.595767,0.501552,
0.104544,0.0917614,0.597079,0.50058,
0.104959,0.0915746,0.598437,0.499557,
0.105361,0.0914107,0.599767,0.498602,
0.105747,0.0912431,0.600998,0.497637,
0.106095,0.0910686,0.602112,0.49666,
0.10648,0.0909164,0.603329,0.495724,
0.106887,0.0907607,0.604568,0.494782,
0.107254,0.0906359,0.605665,0.493891,
0.107694,0.0905411,0.60692,0.493056,
0.108043,0.0903955,0.607642,0.492119,
0.108323,0.0902887,0.607972,0.491239,
0.108599,0.0902184,0.608059,0.490401,
0.108802,0.0901075,0.607862,0.489509,
0.108948,0.0899456,0.607456,0.488543,
0.1091,0.0897741,0.606958,0.487563,
0.109205,0.0896076,0.60633,0.486598,
0.109252,0.0894598,0.60563,0.485701,
0.109287,0.0892841,0.604906,0.484805,
0.109352,0.0891138,0.604159,0.483937,
0.10935,0.0889501,0.603362,0.483055,
0.109312,0.0888124,0.602543,0.482195,
0.109245,0.0886974,0.601721,0.481346,
0.109201,0.0885289,0.600911,0.480468,
0.109144,0.0883632,0.600109,0.479587,
0.109077,0.0882005,0.599328,0.478719,
0.109008,0.0880656,0.598502,0.477903,
0.108948,0.0879318,0.597677,0.477087,
0.108869,0.0877773,0.596811,0.476217,
0.108784,0.0876235,0.59595,0.475343,
0.108693,0.0875014,0.595115,0.474513,
0.108583,0.0874194,0.594308,0.473719,
0.108478,0.0873599,0.593546,0.47296,
0.108377,0.0872361,0.592859,0.472126,
0.108283,0.0871052,0.592214,0.471313,
0.108175,0.0869706,0.591522,0.470486,
0.108069,0.0868463,0.590877,0.469685,
0.107964,0.0867961,0.590188,0.468988,
0.107846,0.0866758,0.589487,0.468176,
0.107708,0.0865298,0.588691,0.467318,
0.107571,0.086389,0.587857,0.466472,
0.107437,0.0862519,0.587049,0.465629,
0.1073,0.0861149,0.586264,0.464789,
0.107166,0.0859993,0.585441,0.463975,
0.107026,0.0858716,0.584612,0.463148,
0.106894,0.0858192,0.583761,0.462406,
0.106751,0.0856794,0.582933,0.461576,
0.106625,0.085534,0.582073,0.460748,
0.106499,0.0853831,0.581212,0.459948,
0.106382,0.085235,0.58036,0.459149,
0.106277,0.0850862,0.579518,0.458338,
0.106172,0.084944,0.578685,0.457535,
0.106049,0.0847945,0.577865,0.456744,
0.105924,0.0846562,0.577045,0.455964,
0.105821,0.0845158,0.576217,0.455186,
0.105729,0.084408,0.5754,0.454429,
0.10562,0.0842616,0.574614,0.453654,
0.105495,0.0841165,0.573848,0.452889,
0.105365,0.0839732,0.573086,0.452142,
0.105248,0.0838325,0.572315,0.451404,
0.105112,0.083691,0.571599,0.450658,
0.104966,0.0835487,0.570911,0.449905,
0.10482,0.0834098,0.570212,0.449157,
0.104672,0.0832762,0.569488,0.448438,
0.104521,0.0831431,0.568784,0.447717,
0.104369,0.0830089,0.568114,0.446984,
0.10422,0.0828881,0.567468,0.446256,
0.104073,0.0827695,0.566812,0.445529,
0.103943,0.0826566,0.566212,0.444802,
0.103805,0.0825923,0.565539,0.44412,
